reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
"A3YHN4DKZS7WN","8288862993","Boiram","[0, 0]","JUNK!!!......This product must be miss labeled.  I can not get my Samsung S2 phone to charge with this OEM charger.  The lights are on, the phone says its charging but nothing happens.  I am not sure if I got a defective product but it is very upsetting to sit in your car for hours and not see your phone recharge.  If you need a reliable charger, DO NOT purchase this product.If you need a car charger for your Samsung S2, I would recommend the Motorola Vehicle Power Adapter.  It charges fast and is dependable.","1.0","FAIL","1375574400","08 4, 2013"
"A3KUXQ8TR97MF9","8288862993","Charles A. Kozlowsky Book Lover","[0, 0]","A very good car charger for your phones, charged my phone pretty quickly and quite affordable, I recommend it to anyone to have as a back up to your charger.","5.0","Great car charger","1355184000","12 11, 2012"
"A7PK28G48DGPG","8288862993","Christopher","[0, 0]","The Samsung car charger has stopped working within a 6 month period.  I thought a fuse was blown inside the unit but when I attempted to change it, I've noticed that it doesn't come apart like most vehicle chargers.","2.0","Not good.","1386892800","12 13, 2013"
"A11DSY0LTIBIVI","8288862993","DANNY","[0, 0]","WHAT A GREAT PRICE!RIGHT OUT OF THE BOX, PLUG N UPLOAD SUM JUICE ...DON'T KNOW IF DROPPING IT REPEATEDLY ON THE FLOORBOARD,OR OCCASIONALLY STUFFING IT IN CONSOLE TO HIDE CAUSED FAILURE ...BUT SOON THE GREEN LIGHT FAILED TO LIGHT, AND PHONES DISPLAY SHOWEDIT WASN'T CHARGING. SO EITHER SPEND SEVERAL MORE DOLLARS FOR ONE WITHA HEAVIER CORD/STRONGER SHELL OR TREAT IT AS A DELICATE FLOWER.","2.0","LIGHT DUTY FAILURE","1377993600","09 1, 2013"
"A1LG9RKAK8NMYB","8288862993","DiStasi DiStasi","[0, 0]","Sprint wanted $30 fro the same item.  This is OEM and not third party after market. Bought two.  Work great","5.0","Beats the Sprint.com price","1371168000","06 14, 2013"
"A3ODQQDGMRX3UV","8288862993","Emily","[0, 0]","Plugged into the car and worked the first couple of days. Hasn't worked since. My phone does not even recognize it's plugged in.","1.0","Does not work.","1349049600","10 1, 2012"
"A1JUZ1FVF06U2C","8288862993","Grymir","[0, 0]","This charger works great. I love the fact that the LED on it does not light up until it is plugged into the phone. Great bargain.","5.0","Good charger","1363824000","03 21, 2013"
"A1ENWO8CIT4OR6","8288862993","Jason T","[0, 0]","Though I`m not a expert in cell phone chargers. This thing works good, but its not all fireworks and hotel parties. Its a charger and it works so I guess buy it.","4.0","Its okay","1398124800","04 22, 2014"
"A2P3GMT0RCRONU","8288862993","Jerania","[0, 0]","I used this charger for a couple of months now. Its a very good charger. It charges my phone very quickly.","5.0","Car Charger","1361664000","02 24, 2013"
"A1USWC8QEJK6EW","8288862993","John Miller","[0, 0]","It is Samsung brand..works with my Android phones..Galaxy Nexus 4 and Galaxy S2 and S3...recommend it highly for anyone with a microUSB phone","5.0","Great","1365897600","04 14, 2013"
"A21V0B910YDY65","8288862993","Joleen Hunt","[0, 0]","I needed a car charger and this was very affordable and it worksgreat! The same thing from the store was three times the price.","5.0","Works great!","1375228800","07 31, 2013"
"A2LC2M53JRXCJM","8288862993","Jose Almonte","[0, 0]","good oem car charger, i originally bought it for my galaxy S2 and later on that week I upgrated to the Galaxy S3 and it works prefectly fine, I would recommend this product","5.0","good charger and great for the price","1356652800","12 28, 2012"
"A8BZOX099MXQY","8288862993","Kevin D. Williams","[0, 0]","You have to hold it in a certain place in other for it to charge. I'll just buy the Verizon  charger instead","3.0","cool","1362268800","03 3, 2013"
"A2SR7S6ZJJDGNB","8288862993","lily","[0, 0]","This charger works perfectly.  It is the official Samsung charger so I was sure it would work just fine. I highly recommend it.","5.0","good charger","1375228800","07 31, 2013"
"A1718L78QHNDXV","8288862993","M. Paul Realnews","[0, 0]","I use this charger with my GS2 from Straight Talk.  This charger is working as expected, charges the phone fine and seems like a quality product, not flimsy and cheap feeling like some chargers I have ordered in the past.","5.0","Works as expected","1363651200","03 19, 2013"
"A18ELSI3X0Y2B8","8288862993","Oliver Chang","[0, 0]","This thing worked well when it actually functioned, but today it stopped working and I am past the 30 day return window by 10 days give or take.I'm guessing the quality might not be great as that is why it stopped working, who knows.. What a waste of money.","1.0","Stopped Working after 1 1/2 month..","1336089600","05 4, 2012"
"A1U0UNOOR5RWRE","8288862993","pensive1","[0, 0]","Hope to use it soon.  My other one worked sometimes.  This one does not have the light on unless you are charging.","5.0","Samsung Official OEM Car Charger for your Galaxy S2 Phone! Original...","1356307200","12 24, 2012"
"A373FDWSKFUB0L","8288862993","Rodolfo Rodriguez","[0, 0]","es un cable para carro de excelente calidad , original de samsung , lo tengo algun tiempo sin ningun problema","5.0","insuperable","1363219200","03 14, 2013"
"AZ7KIJC9CEZY6","8288862993","Sab","[0, 0]","I went thru 3 car charges which they all either stopped working after a few uses or never worked to begin with.This car harder not only works it also charges my phone lightening fast!!! LOVE IT, LOVE IT LOVE IT!!If u are debating u can rest assured this thing is awesome.","5.0","Cheap and it works!","1365465600","04 9, 2013"
"AMB8C7C3HEEIY","8288862993","Stefan Castino","[0, 0]","First, this is kind of cheap-looking, but I did try to buy the cheapest OEM car charger I could for my phone, so that's forgiveable.  The springs on the side don't have much force, though, so this is constantly slipping out of the 12V car port.  The cable is sturdy, but the rubber near the connector is kind of stiff, which makes charging AND operating your phone on the go a bit of a hassle.  It's held up well since I purchased it though.UPDATE:  Stopped charging after a month.","1.0","It works...mostly as a conversation piece since it won't charge a thing","1383177600","10 31, 2013"
"ANI234P9J3P5P","8288862993","ThePublisher","[0, 0]","I've been using this for about 4 months now and it works just as it is intended.  I would buy again.  Quality product.The cord could stand to be a little longer, but it is of a decent length.","5.0","Works just fine.","1348963200","09 30, 2012"
"A37KJRTEZ2CTT8","8288878881","Amazon Customer","[0, 0]","Works great nice long cord. Does the trick. Bought several of these to put in diff. rooms & one for work.","5.0",":) :) :)","1381536000","10 12, 2013"
"AZIN9ATSFV0ZG","8288878881","Aron Edwards","[0, 0]","Good charger and is perfect because it is also has a USB connection. Also love that it is original material it works like that too giving a quick charge when i need it.","4.0","Serves its purpose","1343001600","07 23, 2012"
"A2DESDFHS6DUPU","8288878881","Charles D. evans","[0, 0]","I have had 3 phone chargers go bad in two weeks. I can not say where I purchased them. Most chargers for cell phones are cheaply made. This one is OK I guess.","3.0","AN OK DEVICE","1374364800","07 21, 2013"
"A3HGR8E77NTQPF","8288878881","Con Brennan","[0, 0]","Got this to replace a frayed OEM cord. The cord itself is ok ;however, the plug that looks like OEM and is stamped as such, is crap! Took 8 times longer to charge with this unit! When the cord was paired with the actual OEM plug in, it worked fine. So if you need a cord its ok; however, it is definitely not OEM and the plug is worthless. For the price and really just needing a cord it is a good value but I am very disappointed with the false markings as OEM when it is certainly not.","3.0","Be careful when buying electronics for cellphones when not from the manufacturer!","1373241600","07 8, 2013"
"ABGQ3LNDE1VM8","8288878881","Creamysmooth","[0, 0]","I received this product in a very timely manner which was delightful, however, I gave it as a gift and was embarrassed to find out it was a defective item. I was reimbursed for the product but would have much rather had a product that worked the first time.","1.0","Unfortunate item.","1395878400","03 27, 2014"
"A2YEVYLHIIOGY0","8288878881","dadams l adams","[0, 0]","It worked fine for a few days then I had to change to cord........The charger itself working fine up to this point..........Rather than send it back I bought another cord from sprint for $19.00","2.0","Cord did not last but a few days for some reason","1364947200","04 3, 2013"
"A1GGZSZ77NNLFM","8288878881","great buy","[0, 0]","fast delivery, works well. Not very long.","5.0","Works well","1404259200","07 2, 2014"
"A12AGWNMK0N5C3","8288878881","GRENOUILLE","[0, 0]","I thought this would be a Samsung product but look like a cheap counterfiet. It came crushed and is slow to charge my phone.","2.0","Do not recomend","1387238400","12 17, 2013"
"A2DHFLDTV8BMWK","8288878881","Jean Polycart","[0, 0]","This detachable sansung galaxy s2 travel charger is simply good. It works perfectly.  The cherry on the cake is because it is longer than the factory original l received with the phone.","5.0","Jean P. review.","1397001600","04 9, 2014"
"A12B7P0LP6OUBQ","8288878881","John L","[0, 0]","Had all the marking of a legit samsung product but the cord stop working after 3 days. I'm not upset because it was very inexpensive but maybe you should spend a little more and buy a better product off amazon. When it did work it worked very well.","1.0","Not Very Good!","1364256000","03 26, 2013"
"A1EA86UX957SE2","8288878881","June Rey June Rey","[0, 0]","First off, the charger works just as it should and all the ports stay connected just fine.People in other reviews were complaining that the cord was too short-- about 2 or 3 feet-- and that was what I was expecting. Instead, I got a 5 foot cord which is a bit long for the purpose I was going to use it for (in my car). Now I have a long cord dangling everywhere. That extra length may be a bonus for most, but I bumped down the rating due to seller's lack of description and/or consistency. Also I'm fairly certain the product image was changed because when I ordered it, a different style adapter was pictured... I was expecting a square shape with the USB port on the side; I got the longer rectangle shape with the USB port on the end... hmm. There's no way to verify that now.In sum: Good charger with good connectivity, looks and acts like it's an original Samsung.  Cord length and adapter style may vary as it seems like the seller is not consistent.","3.0","Works perfect; size and shape were different than expected.","1354579200","12 4, 2012"
